gene_symbol	gene_id	chrom	pops_score	magma_z	magma_p
WDR49	ENSG00000174776	3	-0.2572030240850014	1.1624	0.12255
TCEA3	ENSG00000204219	1	-0.2572633560509305	0.1322	0.44741000000000003
CHST3	ENSG00000122863	10	-0.2572923733129756	0.39277	0.34725
BTN3A2	ENSG00000186470	6	-0.2572929806692005	6.1094	5e-10
GXYLT2	ENSG00000172986	3	-0.25730383904484433	0.6177600000000001	0.26837
CYP2C19	ENSG00000165841	10	-0.2573214888411859	1.1818	0.11864000000000001
MYLK	ENSG00000065534	3	-0.25740244680439833	-0.63436	0.7370800000000001
NLRP6	ENSG00000174885	11	-0.2574397408457333	-1.4635	0.9283399999999999
CASQ2	ENSG00000118729	1	-0.2574553263649713	-0.19442	0.57708
INSC	ENSG00000188487	11	-0.2574998044362056	0.7489	0.22696
HBB	ENSG00000244734	11	-0.25761451693620824	-0.18186	0.57215
OR5V1	ENSG00000243729	6	-0.2576152789666568	0.2729	0.39247
TAS2R40	ENSG00000221937	7	-0.2576332010257724	1.2764	0.1009
ALDH3A1	ENSG00000108602	17	-0.25764338823428	1.3985	0.080988
IRF6	ENSG00000117595	1	-0.25766655018840945	-0.60717	0.72813
DSG3	ENSG00000134757	18	-0.2577514411704606	2.3116	0.010399
CLDN16	ENSG00000113946	3	-0.2577952206246347	-0.32768	0.62842
OR4D10	ENSG00000254466	11	-0.2577997515770573	-0.085329	0.534
PLA2G12B	ENSG00000138308	10	-0.2578612103458847	-1.4902	0.93191
LGALS2	ENSG00000100079	22	-0.2579378718407989	-0.49833	0.69087
LBP	ENSG00000129988	20	-0.2579569902616096	0.9434799999999999	0.17272
MOXD1	ENSG00000079931	6	-0.25803541051080325	1.2558	0.10459
PTPRQ	ENSG00000139304	12	-0.2580586360412224	-0.70824	0.7606
OR5AK2	ENSG00000181273	11	-0.2580940071176376	-0.76388	0.77753
TSLP	ENSG00000145777	5	-0.2581123424817345	0.26353000000000004	0.39607
KISS1	ENSG00000170498	1	-0.2581387276127475	-0.092904	0.53701
MARCO	ENSG00000019169	2	-0.2581463606823885	1.9014	0.028622
AFM	ENSG00000079557	4	-0.25815063647520664	0.44427	0.32842
SNTB1	ENSG00000172164	8	-0.2581583354342097	0.9990100000000001	0.15889
ST5	ENSG00000166444	11	-0.2582833068207804	0.21278000000000002	0.41575
FAT2	ENSG00000086570	5	-0.2583343696274609	-0.54757	0.70801
OR9I1	ENSG00000172377	11	-0.2585821342976201	-0.35285	0.6379
OR2F2	ENSG00000221910	7	-0.258608875343819	1.1562	0.12379000000000001
LAMA3	ENSG00000053747	18	-0.25870620386794524	0.43728	0.33095
RERGL	ENSG00000111404	12	-0.25871338073192673	1.9878	0.023417
HLA-DQA1	ENSG00000196735	6	-0.2588227947433358	6.7772	6.1267e-12
EPYC	ENSG00000083782	12	-0.25896684120608937	0.76589	0.22186999999999998
C8orf22	ENSG00000168333	8	-0.2590836578825584	2.0113	0.022147
LGALS7B	ENSG00000178934	19	-0.25914738881620114		
MYO1G	ENSG00000136286	7	-0.2591521697076665	0.20194	0.41998
SLC9A4	ENSG00000180251	2	-0.2592070260484771	0.42466000000000004	0.33554
SLC14A1	ENSG00000141469	18	-0.2592101558467051	-0.17819000000000002	0.57071
C9orf152	ENSG00000188959	9	-0.2592595457065897	0.083608	0.46668000000000004
CAPN13	ENSG00000162949	2	-0.2593248154805932	-1.3829	0.91665
CCL22	ENSG00000102962	16	-0.25943417519492235	2.523	0.0058187
SLC7A11	ENSG00000151012	4	-0.2594727119135795	0.9450799999999999	0.17231
UTS2B	ENSG00000188958	3	-0.2595618411429067	2.5469	0.005435
SDC4	ENSG00000124145	20	-0.25958384678839497	-0.7170300000000001	0.76332
REN	ENSG00000143839	1	-0.25961252656800193	-0.0017751999999999998	0.50071
CFHR5	ENSG00000134389	1	-0.25963568990952074	2.2246	0.013054
S100A5	ENSG00000196420	1	-0.2596394517085873	-0.50346	0.6926800000000001
GIMAP8	ENSG00000171115	7	-0.25982061789586713	1.1499	0.12508
RHBG	ENSG00000132677	1	-0.25984307168710674	-1.5923	0.94435
TRAF3IP3	ENSG00000009790	1	-0.2598898483472836	0.17168	0.43183999999999995
SLC9A2	ENSG00000115616	2	-0.2599365591072769	1.2591	0.10400000000000001
ASB15	ENSG00000146809	7	-0.2601340618939648	1.9299	0.026810000000000004
RHBDF2	ENSG00000129667	17	-0.2601455194881602	0.57539	0.28251
SPZ1	ENSG00000164299	5	-0.26021860363201704	-0.78277	0.7831199999999999
OR10K2	ENSG00000180708	1	-0.26034066683996543	-0.5582699999999999	0.71167
CD52	ENSG00000169442	1	-0.2604440625753961	1.9185	0.027525
GAST	ENSG00000184502	17	-0.2605086072055156	-0.14084000000000002	0.556
CYP2F1	ENSG00000197446	19	-0.26067167459419643	-1.1411	0.87308
CYP27C1	ENSG00000186684	2	-0.2607363471536337	-0.27374	0.6078600000000001
ARHGAP15	ENSG00000075884	2	-0.2608554357250107	1.9424	0.026043
TNNI1	ENSG00000159173	1	-0.2609328298191768	1.2839	0.099582
HIST1H2AA	ENSG00000164508	6	-0.26105779698883835	4.5714	2.422e-06
TRAT1	ENSG00000163519	3	-0.2611014753210819	-0.59436	0.7238600000000001
ARGFX	ENSG00000186103	3	-0.2611288242264239	-0.49623999999999996	0.69014
PGK2	ENSG00000170950	6	-0.26123258001425115	-1.1631	0.8776
DIRC1	ENSG00000174325	2	-0.26128999538705616	2.6496	0.0040292999999999995
DKK4	ENSG00000104371	8	-0.26131618675490564	0.38941	0.34849
SVIL	ENSG00000197321	10	-0.2613674549099379	1.1112	0.13325
HEG1	ENSG00000173706	3	-0.2614721795499783	0.13309	0.44706
CRNN	ENSG00000143536	1	-0.2614977056450932	0.77189	0.22009
IL19	ENSG00000142224	1	-0.2615646549438781	0.28645	0.38727
A4GALT	ENSG00000128274	22	-0.2617377174935482	-0.12405999999999999	0.54937
SLC38A4	ENSG00000139209	12	-0.26182979848790205	-1.073	0.8583700000000001
TMEM244	ENSG00000203756	6	-0.2618438297857501	-1.4182	0.92194
SWAP70	ENSG00000133789	11	-0.2618645095433041	0.052639	0.47901000000000005
OR1N1	ENSG00000171505	9	-0.2619335653888228	0.9848	0.16236
DAW1	ENSG00000123977	2	-0.26196921362314585	-0.21048000000000003	0.58335
PLA2G2A	ENSG00000188257	1	-0.261976511221591	-0.039570999999999995	0.51578
OR2D3	ENSG00000178358	11	-0.2620149862322968	0.82378	0.20503000000000002
TRIM49B	ENSG00000182053	11	-0.262074692201162	2.1408	0.016143
OR5L2	ENSG00000205030	11	-0.2621057307735063	-2.4132	0.9920899999999999
OR9A4	ENSG00000258083	7	-0.2621329602510729		
ST6GALNAC2	ENSG00000070731	17	-0.2621507981823741	-0.17585	0.56979
CD22	ENSG00000012124	19	-0.2621907169702252	-0.74512	0.7719
OR5K3	ENSG00000206536	3	-0.26222645587552096	-1.8439	0.9674
MAS1L	ENSG00000204687	6	-0.26232969960586633	0.67135	0.251
TFF1	ENSG00000160182	21	-0.2624811891687944	0.49618	0.30988000000000004
TAS2R60	ENSG00000185899	7	-0.26254891568224203	0.98387	0.16259
P2RY2	ENSG00000175591	11	-0.2628575852634668	0.07449700000000001	0.47031000000000006
C1orf210	ENSG00000253313	1	-0.2628687474244368	1.3157	0.09414
MS4A4A	ENSG00000110079	11	-0.2629480256851249	0.5397	0.2947
KRT78	ENSG00000170423	12	-0.26295136164933103	0.34636	0.36453
TNFSF14	ENSG00000125735	19	-0.26312314261754005	0.54457	0.29302
MACC1	ENSG00000183742	7	-0.263129400128618	0.7134699999999999	0.23778000000000002
C16orf89	ENSG00000153446	16	-0.2631671815198223	-0.13875	0.5551699999999999
SERPINH1	ENSG00000149257	11	-0.2631870720442847	0.075087	0.47007
CAPN8	ENSG00000203697	1	-0.2633204821851103	1.7225	0.042491
OR10A5	ENSG00000166363	11	-0.2635092630089805		
TLR4	ENSG00000136869	9	-0.2635934415470073	0.36444	0.35777
MCTP2	ENSG00000140563	15	-0.2637056992027129	0.091323	0.46362
UGT1A6	ENSG00000167165	2	-0.2637270331383832	-0.53457	0.70353
KLK7	ENSG00000169035	19	-0.2637466205289449	-0.56486	0.71391
HAVCR1	ENSG00000113249	5	-0.2638232999619968	0.20994000000000002	0.41686000000000006
SPATC1	ENSG00000186583	8	-0.2638344828480191	1.7543	0.039689
OR6F1	ENSG00000169214	1	-0.2639304134181561	0.6218	0.26704
FRK	ENSG00000111816	6	-0.2639925689729695	-0.29683000000000004	0.6167
CPA4	ENSG00000128510	7	-0.2640582463401748	1.2911	0.098339
RREB1	ENSG00000124782	6	-0.2641289207756618	0.038882	0.48449
OR5B2	ENSG00000172365	11	-0.2641289828119168	-0.53684	0.70431
KRT6C	ENSG00000170465	12	-0.2641370042666196	-0.21366999999999997	0.5846
LILRA1	ENSG00000104974	19	-0.2642050109502135	1.5328	0.062663
APOL3	ENSG00000128284	22	-0.2642546902258714	-0.073887	0.52945
DHRS9	ENSG00000073737	2	-0.26439693543605536	-0.5002300000000001	0.6915399999999999
KIF12	ENSG00000136883	9	-0.2644164952391891	0.75564	0.22493000000000002
IKZF1	ENSG00000185811	7	-0.2644951532314933		
OR52K2	ENSG00000181963	11	-0.2645168124353806	-1.9214	0.9726600000000001
TDGF1	ENSG00000241186	3	-0.2645876383018073	0.49345	0.31085
PLEKHF1	ENSG00000166289	19	-0.2646225937363171	-0.7257100000000001	0.76599
S100P	ENSG00000163993	4	-0.2647026546659925	-0.054717999999999996	0.52182
OR52I2	ENSG00000226288	11	-0.2647386220991115	0.045331	0.48191999999999996
UGT2A1	ENSG00000173610	4	-0.2647503406333629	0.81888	0.20643000000000003
SCEL	ENSG00000136155	13	-0.2649691096861984	0.6774899999999999	0.24905
UGT2B28	ENSG00000135226	4	-0.2649824376613352	-0.068185	0.52718
FUT3	ENSG00000171124	19	-0.26499260782833994	-1.0055	0.84267
RPS27	ENSG00000177954	1	-0.26505559097099546	2.5139	0.0059696
DPPA2	ENSG00000163530	3	-0.2651455899225713	-0.76161	0.77685
NOTCH4	ENSG00000204301	6	-0.26527318497980595	7.8327	2.387e-15
ADAMTS15	ENSG00000166106	11	-0.26532929922189324	0.55952	0.2879
LY9	ENSG00000122224	1	-0.2653552782139535	-0.9208200000000001	0.8214299999999999
KLF5	ENSG00000102554	13	-0.2654155209335536	1.3984	0.080999
BCAR3	ENSG00000137936	1	-0.26549379610069546	-0.46613000000000004	0.6794399999999999
VRTN	ENSG00000133980	14	-0.2654941675286205	-1.7049	0.95589
CES1	ENSG00000198848	16	-0.2655718148850562	-0.30471	0.61971
ALPP	ENSG00000163283	2	-0.2656195490613409	1.3621	0.086588
FCRL6	ENSG00000181036	1	-0.2656296061255242	0.71741	0.23656
AVPR1A	ENSG00000166148	12	-0.26565746595738177	1.2952	0.097629
LSP1	ENSG00000130592	11	-0.2657089257413025	-1.837	0.9669
C1orf147	ENSG00000162888	1	-0.2657443032791937		
CCBE1	ENSG00000183287	18	-0.265800917453273	-0.5466300000000001	0.70768
PLVAP	ENSG00000130300	19	-0.2658031479172889	0.6969	0.24293
OR52M1	ENSG00000197790	11	-0.2658417978691418	-0.96991	0.83396
IL1R2	ENSG00000115590	2	-0.2658748936990527	0.71643	0.23686
ABCA12	ENSG00000144452	2	-0.265896185471875	0.60313	0.27321
KPNA7	ENSG00000185467	7	-0.2659727996040314	0.054825	0.47813999999999995
SMLR1	ENSG00000256162	6	-0.2659919309889581	2.2747	0.011461
OFCC1	ENSG00000181355	6	-0.2660608698709453	-0.14649	0.55823
MAP1LC3C	ENSG00000197769	1	-0.2660866383592148	-2.5736	0.99497
OR51G2	ENSG00000176893	11	-0.266237146785858	-1.7931	0.96352
TNFAIP3	ENSG00000118503	6	-0.2662776499156136	-0.6852600000000001	0.75341
RRM2	ENSG00000171848	2	-0.2664267031190437	1.3159999999999998	0.094095
AKR1B15	ENSG00000227471	7	-0.26644079189466674	0.29454	0.38416999999999996
F11R	ENSG00000158769	1	-0.2664741672888073	-0.8905	0.8134
LYZ	ENSG00000090382	12	-0.2664837237071226	2.5504	0.0053793
BIN2	ENSG00000110934	12	-0.2664851625309465	0.69617	0.24316
ADH6	ENSG00000172955	4	-0.2665231788622586	-1.6839	0.9539
IL24	ENSG00000162892	1	-0.2665444767549681	1.0587	0.14487
APOLD1	ENSG00000178878	12	-0.2665691724697967	-2.0859	0.98151
HES4	ENSG00000188290	1	-0.2667079833276547	-1.1303	0.8708299999999999
OR2V2	ENSG00000182613	5	-0.2668354635524005	-1.5178	0.93547
TUBAL3	ENSG00000178462	10	-0.26684341188637645	0.7502800000000001	0.22654000000000002
SECTM1	ENSG00000141574	17	-0.2668722695459088	-0.84139	0.79993
CD200R1L	ENSG00000206531	3	-0.2669273345587292	-1.5192	0.9356399999999999
SPRR2F	ENSG00000244094	1	-0.2669579409389773	-0.27729000000000004	0.60922
HAMP	ENSG00000105697	19	-0.2669890957506225	1.5968	0.055156
COL5A2	ENSG00000204262	2	-0.2670751089188623	1.1203	0.1313
CSN1S1	ENSG00000126545	4	-0.2670995057789001	0.56033	0.28763
NPSR1	ENSG00000187258	7	-0.267170264452508	-0.9517200000000001	0.8293799999999999
CMTM8	ENSG00000170293	3	-0.2671917392904486	2.931	0.0016896
RGS10	ENSG00000148908	10	-0.26731225676416914	-1.4707	0.9293100000000001
FCAR	ENSG00000186431	19	-0.2674302970387516	-0.56681	0.71458
SCGB3A2	ENSG00000164265	5	-0.26744082586149154	-0.24758000000000002	0.59777
FAM43A	ENSG00000185112	3	-0.2674479846166147	-0.34920999999999996	0.63653
OR7C2	ENSG00000127529	19	-0.2675350411202179	0.23965	0.4053
BPIFA1	ENSG00000198183	20	-0.2675426987426268	0.12311	0.45101
NCMAP	ENSG00000184454	1	-0.26758542017939096	1.0573	0.1452
OR6A2	ENSG00000184933	11	-0.2675945982884201	1.0031	0.1579
SPRR2E	ENSG00000203785	1	-0.2676106912998859	0.44878	0.32679
PARVA	ENSG00000197702	11	-0.2676901277256201	0.42046000000000006	0.33707
ITLN1	ENSG00000179914	1	-0.26771219585648337	0.14978	0.44047
PCOLCE	ENSG00000106333	7	-0.267768230645968	1.1622	0.12257
PLAT	ENSG00000104368	8	-0.2678537362867964	1.5562	0.059834000000000005
NPHS2	ENSG00000116218	1	-0.267957968457535	0.012387	0.49506000000000006
KLRC4	ENSG00000183542	12	-0.2680434664480939	0.74844	0.2271
SCGB1D2	ENSG00000124935	11	-0.2680560178938393	0.40828000000000003	0.34154
CD70	ENSG00000125726	19	-0.2681244901923748	-1.014	0.8447100000000001
OR56A4	ENSG00000183389	11	-0.2681489714281577	0.9473299999999999	0.17173
ALDH3B2	ENSG00000132746	11	-0.2681948073998158	1.0228	0.1532
CYP4F11	ENSG00000171903	19	-0.26823847282112906	-1.0047	0.8424799999999999
CYB5R2	ENSG00000166394	11	-0.2682482701007365	0.6803100000000001	0.24816
GKN1	ENSG00000169605	2	-0.2683011923759291	0.042642	0.48299
CYBRD1	ENSG00000071967	2	-0.2684558066751995	-0.72436	0.76558
IL18RAP	ENSG00000115607	2	-0.26850025057664145	-0.34165999999999996	0.6337
ELSPBP1	ENSG00000169393	19	-0.2686465753512872	-0.16222999999999999	0.5644399999999999
MS4A3	ENSG00000149516	11	-0.26870990320190336	-0.81371	0.79209
TMPRSS3	ENSG00000160183	21	-0.2688255266584884	0.17833	0.42923
OR7A17	ENSG00000185385	19	-0.2688859067508598	-0.20495	0.58119
CDCP1	ENSG00000163814	3	-0.2689482956078876	2.1166	0.017149
TFEC	ENSG00000105967	7	-0.2689517652369198	1.8933	0.029158
STEAP1	ENSG00000164647	7	-0.2689666819072549	-0.30841999999999997	0.62112
FAM46A	ENSG00000112773	6	-0.2689972190778485	0.90354	0.18312
GIMAP1	ENSG00000213203	7	-0.2690251881120668	0.48458999999999997	0.31398000000000004
CD2	ENSG00000116824	1	-0.26904004358310885	1.3221	0.093073
MUC5B	ENSG00000117983	11	-0.26906752619493923	0.59631	0.27548
PGR	ENSG00000082175	11	-0.26916050746787784	-0.79052	0.7853899999999999
FOXA3	ENSG00000170608	19	-0.26918986037282444	-0.74835	0.77288
OR2A12	ENSG00000221858	7	-0.2692155499791689	0.36515	0.3575
OR10V1	ENSG00000172289	11	-0.2692481813866621	0.5009600000000001	0.3082
KRT27	ENSG00000171446	17	-0.26941964338469826	0.53715	0.29558
NCF2	ENSG00000116701	1	-0.2696175911335777	2.5568	0.0052815
GBP7	ENSG00000213512	1	-0.26962096246468353	-0.23908000000000001	0.59448
OR52H1	ENSG00000181616	11	-0.26964679670404457	1.0204	0.15377000000000002
APOL1	ENSG00000100342	22	-0.2696828557894985	0.73897	0.22996
OR4D2	ENSG00000255713	17	-0.26973210179290186	0.20088	0.4204
MTRNR2L1	ENSG00000256618	17	-0.2697884253735776	-1.5515	0.9396
VNN3	ENSG00000093134	6	-0.2698283315139215	-1.0004	0.84144
HABP2	ENSG00000148702	10	-0.2698486663743992	1.6206	0.052555
ARHGAP18	ENSG00000146376	6	-0.2698768625402755	3.2198	0.00064135
LIPH	ENSG00000163898	3	-0.26994926911760503	1.6184	0.052785000000000006
NKD2	ENSG00000145506	5	-0.2699796075775687	0.39607	0.34603
PPIC	ENSG00000168938	5	-0.2699941536227018	-0.18168	0.57208
IL15RA	ENSG00000134470	10	-0.2700299880795267	-0.23187	0.59168
PTGS2	ENSG00000073756	1	-0.2700410301271193	-0.10377	0.54133
CCL28	ENSG00000151882	5	-0.2700927351594992	0.38506	0.35009
ATP10A	ENSG00000206190	15	-0.27012881018845075	0.4091	0.34123000000000003
ST6GAL1	ENSG00000073849	3	-0.2701532795202586	0.70144	0.24151
MOGAT1	ENSG00000124003	2	-0.2701647346127996	0.26728	0.39463000000000004
NTN1	ENSG00000065320	17	-0.2702786762980876	-2.3863	0.99149
LRMP	ENSG00000118308	12	-0.27029699179296496	0.00091176	0.49964
NABP1	ENSG00000173559	2	-0.27033690795495185	-0.6085	0.7285699999999999
PLA2G5	ENSG00000127472	1	-0.2703606494176401	-1.2981	0.9028700000000001
SLC22A18	ENSG00000110628	11	-0.27046898469182673	-0.31274	0.6227600000000001
ANXA5	ENSG00000164111	4	-0.2705584528571878	-0.46652	0.6795800000000001
FDCSP	ENSG00000181617	4	-0.27059870083628035	1.4165	0.078311
HGD	ENSG00000113924	3	-0.2706260222405473	0.48007	0.31559
C6orf223	ENSG00000181577	6	-0.270644050786331	0.30227	0.38122
SUCNR1	ENSG00000198829	3	-0.2706446880296616	0.51175	0.30441
ALDH1A3	ENSG00000184254	15	-0.2706685350608648	0.7974100000000001	0.21261
TFAP2D	ENSG00000008197	6	-0.2707358920651505	1.2488	0.10586
OR2J2	ENSG00000204700	6	-0.2708029863888252	6.3313	1.2156e-10
LYZL2	ENSG00000151033	10	-0.2708124265530852	-0.9152899999999999	0.8199799999999999
IL20RA	ENSG00000016402	6	-0.2708934712309204	-1.1721	0.87941
LCK	ENSG00000182866	1	-0.27089821326160035	0.007767199999999999	0.4969
SFRP1	ENSG00000104332	8	-0.2709173627003225	-0.84782	0.80173
TMEM212	ENSG00000186329	3	-0.2710072463253476	-0.1141	0.54542
CRISP1	ENSG00000124812	6	-0.2710228030663922	1.0744	0.14132999999999998
AKR1C4	ENSG00000198610	10	-0.2710490949486628	0.5915699999999999	0.27707
PLEK	ENSG00000115956	2	-0.2710525717357292	0.22171999999999997	0.41226
DDX60	ENSG00000137628	4	-0.271056836429492	-0.006254	0.50249
PDCD1	ENSG00000188389	2	-0.2710852377981106	1.7969	0.036179
CLEC5A	ENSG00000258227	7	-0.27111300836311275	0.84603	0.19877
C10orf128	ENSG00000204161	10	-0.2711614454732583	-0.068834	0.5274399999999999
SLC7A2	ENSG00000003989	8	-0.27122433167422905	-0.8407	0.79974
OR6K3	ENSG00000203757	1	-0.2712978312687849	0.52108	0.30115
TRPA1	ENSG00000104321	8	-0.27130329319203605	-1.1142	0.86741
STEAP3	ENSG00000115107	2	-0.27138729216635044	0.81821	0.20661999999999997
HAS2	ENSG00000170961	8	-0.2714224302929845	0.01668	0.49335
PVRL2	ENSG00000130202	19	-0.2714310348446282	-2.5344	0.9943700000000001
IL33	ENSG00000137033	9	-0.2714713225609591	2.7646	0.0028498
AGXT2	ENSG00000113492	5	-0.2716247299379257	-0.17263	0.56853
IL12A	ENSG00000168811	3	-0.2716584779099537	-1.2047	0.88584
TRIM10	ENSG00000204613	6	-0.2716613982860589	3.7495	8.8598e-05
PROC	ENSG00000115718	2	-0.27177880912352603	0.35429	0.36156
SLC38A11	ENSG00000169507	2	-0.271822472183304	-1.7335	0.9585
PLA2R1	ENSG00000153246	2	-0.2718309829482525	1.3751	0.08455
GP2	ENSG00000169347	16	-0.27184097994775724	0.39189	0.34757
NQO1	ENSG00000181019	16	-0.2718791193617618	0.41539	0.33893
IFNE	ENSG00000184995	9	-0.27189103122296315	1.0516	0.14649
CD80	ENSG00000121594	3	-0.2718937505065775	0.47636000000000006	0.31690999999999997
HRG	ENSG00000113905	3	-0.27194255326826605	-1.0652	0.85661
PTPRB	ENSG00000127329	12	-0.2721239617647152	1.238	0.10786
C11orf44	ENSG00000175728	11	-0.27213228101526354	2.0912	0.018253
UBE2C	ENSG00000175063	20	-0.2721441216880216	-0.12878	0.55123
OR2A25	ENSG00000221933	7	-0.27224692192254857	3.1742	0.00075131
DDO	ENSG00000203797	6	-0.2722916630312793	1.0564	0.14538
OR2B2	ENSG00000168131	6	-0.2724127680261323	6.2706	1.7988e-10
ATP6V1B1	ENSG00000116039	2	-0.272487997000787	-1.4063	0.9201799999999999
HMCN2	ENSG00000148357	9	-0.27248995613494925	-0.039287	0.51567
ZNF80	ENSG00000174255	3	-0.2725032550121733	-1.0265	0.8476600000000001
HOXA7	ENSG00000122592	7	-0.2725205898593853	1.6019	0.054585
MUCL1	ENSG00000172551	12	-0.272536618523508	-0.9848399999999999	0.83765
OPN4	ENSG00000122375	10	-0.27262861039791725	0.67143	0.25096999999999997
TWIST1	ENSG00000122691	7	-0.27269143075263896	0.00097925	0.49961000000000005
CD109	ENSG00000156535	6	-0.27273576178148906	2.7479	0.0029994
CRYAB	ENSG00000109846	11	-0.27273613730001856	-0.015649	0.5062399999999999
PLG	ENSG00000122194	6	-0.27279450327046795	-0.26404	0.60412
APOBEC3G	ENSG00000239713	22	-0.2728213599874387	-0.73049	0.76745
GSTA3	ENSG00000174156	6	-0.27282498129035543	1.4038	0.08019
EMP2	ENSG00000213853	16	-0.27296187881679485	-1.28	0.8997299999999999
C3orf55	ENSG00000174899	3	-0.2732014059631592		
CTSV	ENSG00000136943	9	-0.2732387628029323	1.5423	0.06150599999999999
DCHS2	ENSG00000197410	4	-0.2732670814776449	0.57638	0.28218000000000004
COLEC10	ENSG00000184374	8	-0.2733166092438018	1.2062	0.11388
TMEM154	ENSG00000170006	4	-0.2735007587914858	0.14352	0.44293999999999994
C22orf34	ENSG00000188511	22	-0.27353212855216136	0.36393000000000003	0.35796
DEFA6	ENSG00000164822	8	-0.2735468759707383	0.37467	0.35395
PGPEP1L	ENSG00000183571	15	-0.27362240405755817	0.054754	0.47817
OR3A3	ENSG00000159961	17	-0.2736244728381229	1.4697	0.07082100000000001
GLIPR2	ENSG00000122694	9	-0.2736628552721431	0.95944	0.16867000000000001
TMPRSS2	ENSG00000184012	21	-0.2736848456032726	0.22805999999999998	0.4098
F2R	ENSG00000181104	5	-0.27374663805946803	0.73597	0.23088000000000003
IL18R1	ENSG00000115604	2	-0.2737499002116817	0.10061	0.45993
FCRL4	ENSG00000163518	1	-0.27375865942325817	-0.34714	0.63576
RHOD	ENSG00000173156	11	-0.2737715887797693	2.3113	0.010408
CCL2	ENSG00000108691	17	-0.273820190326794	0.6321100000000001	0.26366
GLI1	ENSG00000111087	12	-0.27390449145647044	0.85714	0.19568
HMX2	ENSG00000188816	10	-0.2740297867635091	2.0882	0.018392
ISG15	ENSG00000187608	1	-0.27411364726147674	-1.7548	0.96035
SLC7A13	ENSG00000164893	8	-0.2742887580543433	0.088014	0.46493
GPR4	ENSG00000177464	19	-0.2742998215675235	-0.33508000000000004	0.63122
AREG	ENSG00000109321	4	-0.2743406138491186	0.79606	0.213
TMPRSS11B	ENSG00000185873	4	-0.2743458470693923	1.6426	0.050236
UGT1A1	ENSG00000242366	2	-0.27442257326333386	0.17247	0.43153
CAPG	ENSG00000042493	2	-0.27449722087091266	1.4618	0.071899
SULT1C2	ENSG00000198203	2	-0.2745454132184983	0.51635	0.3028
SLC13A4	ENSG00000164707	7	-0.2745614290901213	1.2018	0.11473
APOL6	ENSG00000221963	22	-0.2746502005308886	-0.34129	0.63356
MUC21	ENSG00000204544	6	-0.2746696323343765	3.8104	6.9377e-05
NMS	ENSG00000204640	2	-0.27473624802446583	-0.012979	0.5051800000000001
DMRT2	ENSG00000173253	9	-0.2747533762059217	-1.2978	0.9028299999999999
FAM167B	ENSG00000183615	1	-0.2747820134278653	0.8018	0.21133000000000002
SLAMF7	ENSG00000026751	1	-0.2749919185502955	-1.2137	0.8875700000000001
