,SCENIC__FAP__ATF3,SCENIC__FAP__CEBPB,SCENIC__FAP__EGR1,SCENIC__FAP__FOS,SCENIC__FAP__FOSL2,SCENIC__FAP__IRF1,SCENIC__FAP__JUNB,SCENIC__FAP__KLF10,SCENIC__MuSC__ATF3,SCENIC__MuSC__CEBPB,SCENIC__MuSC__EGR1,SCENIC__MuSC__FOS,SCENIC__MuSC__FOSL2,SCENIC__MuSC__IRF1,SCENIC__MuSC__JUNB,SCENIC__MuSC__KLF10,SCENIC__Vascular__ATF3,SCENIC__Vascular__CEBPB,SCENIC__Vascular__EGR1,SCENIC__Vascular__FOS,SCENIC__Vascular__FOSL2,SCENIC__Vascular__IRF1,SCENIC__Vascular__JUNB,SCENIC__Vascular__KLF10,CollecTRI__ATF3,CollecTRI__CEBPB,CollecTRI__EGR1,CollecTRI__FOS,CollecTRI__FOSL2,CollecTRI__IRF1,CollecTRI__JUNB,CollecTRI__KLF10
GTEX-1GF9U-2326-SM-7RHH9,-3.8035069565630657,5.3013256692655295,5.295765748265223,10.434351650722792,0.8140512796891118,3.0255372631415387,-0.25033964538898124,5.099344148976626,2.444130798115126,7.043291240532231,9.080627304686649,4.233855120826882,2.3690738657433723,3.5038406414305117,-3.5855466658028585,2.6109976673565214,-0.8715385120423007,4.40491850965766,-6.3214629570028125,3.665314354692558,4.246908030488876,3.117133061627068,3.2344551347312307,1.9470805753090548,3.3321313049838746,12.293629858058543,9.415086615791294,6.332525834353062,-1.4699881658403016,3.306618884131034,3.629338383899895,2.9812108050501402
GTEX-1GF9V-0126-SM-9WYT2,-3.489677479300067,4.379918804162111,4.727327403276403,10.73430259401532,0.8091103273189959,2.5283385189797327,1.3252694950688388,5.583504711220738,2.526408623571785,5.9762041089999345,8.475744162782126,5.004524203214551,2.873144332681541,3.918994054883195,-3.974919403077146,3.589242892920384,-0.5224074928763615,5.212011998806053,-6.255318511808899,4.307772996637039,4.769807818896209,3.074906135531725,2.998222671524232,1.739399976927584,4.044816544999802,11.51665714896668,9.054027050688655,6.342953940148678,-1.8828342554404478,2.409949403383252,4.110023233291249,3.2428643994624107
GTEX-1GF9W-0526-SM-9MQJP,-3.5812987565751495,5.286075448431369,4.655692152543317,10.833697863459008,0.6986454011522246,2.9391684987516173,-0.4611959605509566,5.105219383942479,2.6587814969796146,6.998902811952984,8.724825725547662,4.311775848261425,2.8024054073041045,3.5160881610258885,-3.9805770455123812,2.432538299281698,-1.0183283147898685,4.852056621380776,-6.795718235571628,4.040264371863094,5.38306684173414,2.6347020661801714,3.4511342009798955,2.046663879426969,3.6366342360933728,12.696521578995595,9.534912256309337,6.02268243820727,-1.8314944324040732,2.6117696748903163,3.5528041687731036,2.860370275440086
GTEX-1GF9X-2126-SM-7PBXN,-3.512178948920709,4.177801481829735,4.983743810076748,10.501386903065926,0.6516453742754272,2.9529185649133654,0.12355724320471316,4.546309354748647,2.4312363575759806,5.952735091027934,8.786569576368374,4.37997220005028,2.6919859376482247,3.3364994545841964,-4.617326526072075,2.7785323727956235,-0.7279736005601602,4.281077247698399,-7.641005160913368,4.110395491906132,3.9161818517941107,3.0415042176303153,2.7186586753641393,2.2683836877145063,3.6309515513465107,11.783964765739736,9.135368999045433,5.20282913022537,-0.8687889024198971,2.8300931551223196,4.004377581850206,2.4108734872658317
GTEX-1GMR2-2126-SM-7P8TX,-3.4841412571191177,4.064784823062039,4.969144265645377,8.996281285329799,0.5481331584354773,2.4662524073215955,0.03949163425337676,4.240712488135994,2.7130170647741445,6.333046403895025,8.541962018166725,4.39882836567015,2.473611966195665,3.0135817924232846,-4.219049294183327,2.1055051880179194,-1.0272867970940531,4.075165561740336,-7.234547459396444,4.101293367213931,4.260750801616154,2.6456746314185735,2.708601939180174,1.7048958634763045,4.067414170095765,11.6927088378393,7.779793921478471,5.497396335580819,-1.5396862105782607,2.3558583740114627,3.7229962892281687,2.216887344869723
GTEX-1GMR3-2126-SM-9WYTZ,-3.6430441576318904,4.361491420698021,5.30689268436509,9.922799324416983,0.9312836087667996,2.153299636163952,0.31780959043174484,4.612919034675242,2.0671081849684785,6.354730095103959,8.954875174682591,4.942659517697702,2.6126800141501727,3.3134080418679575,-4.732692864769618,2.832135709328732,-0.7930072307554906,4.362657475415757,-5.6853004034072825,3.92317563847608,4.110422885487566,2.840115556666266,2.7541634749446158,1.2159070574501718,3.486271529634484,10.997513972671314,7.896819014976622,6.433771612498901,-1.6576304522427618,2.7134539602359773,3.736516451817382,2.671354541551917
GTEX-1GMR8-0326-SM-9KNUO,-3.5281821808411338,5.516790521877176,5.379683327000238,10.8696923903104,0.8540625484206505,3.266349498628518,-0.6601844250760266,4.761129049424971,2.9131327863297023,7.0013278758376325,8.376025639091111,4.615227782869235,2.5028438601104765,4.091313227138633,-3.5567539450189196,2.709290804333149,-0.8122751817983896,4.1743097951397035,-6.855125079477331,3.7676748551782886,5.299652732509657,3.0820088772165795,3.388268761398914,2.054343205506238,2.9314427795552738,12.740449164793088,9.109769091401391,6.035646314256921,-1.6376202188996891,3.252680628370463,3.4212763172421785,2.7023782351987236
GTEX-1GMRU-0326-SM-9WYT6,-3.3846592703630187,4.1084551297743435,5.635090117793742,11.197151722915512,0.7662679961345445,2.9833102716368325,0.8665299030619974,4.675806465013933,2.900941853971286,5.104150336234339,8.817405296776624,3.7162854159180454,2.690151845741236,3.580731692831201,-4.742290494317848,3.126050067835461,-0.7450026942450921,4.374312602229912,-7.127600308933329,4.552875509504865,3.9093028725976207,3.24093965253023,2.6577273990195365,1.56155271949514,3.5339051232928123,10.866741409417374,8.76602187170548,5.9302286543951235,-1.7821925404087462,2.9803702668579324,3.7315591638403567,2.667480805571136
GTEX-1GN1U-2226-SM-9MQK1,-3.361416163982016,4.3694099925333,4.3942268729636345,11.173990056369407,0.5310668698297255,3.1254482988947427,-1.3702998029573044,4.994373809774958,2.607422763060094,6.196261255187561,8.676327738955084,3.9863679524342315,2.617285122413015,3.5969133529625315,-3.2613162531654916,2.6030807996829117,-0.7809944309157417,4.704352258809745,-6.7180989592231715,3.8874119901685527,4.8822323306671915,2.8549039362885624,3.540927860686963,1.6484366983838001,3.5210821610161727,12.091882257654555,9.091953073078443,6.257159998700189,-1.2453036522170189,2.7967097421896163,3.4456378941080636,3.0769022084756137
GTEX-1GN1V-0326-SM-9WYTO,-3.8283342343788567,5.4063387488255215,4.049658455337726,11.005748230101446,1.18974279155647,3.137726823754542,1.2456160027533483,4.980722124237629,2.1208356890571833,6.460692304539628,8.482737210280524,4.068333256084976,2.86936633876221,3.877971001086075,-4.148755227808916,2.716446267113926,-0.5601587279980953,4.6535646340026355,-5.381827063156445,3.5342289435227445,5.119385406840774,3.3955078266223673,4.17346772628863,1.3724328342455165,3.4697088176185376,12.508980021181761,9.67003272426445,6.829487281827295,-1.8044931228880594,4.178484880879315,3.286789558573668,3.4216581851757315
GTEX-1GN1W-0726-SM-9KNTV,-3.388686093952394,5.384251551749167,4.455806510837869,9.853689357289582,0.6587812838341999,3.0260429148043033,-0.7967214964893574,5.103942536615608,2.6085528965730598,6.275080256459006,9.103683137814556,4.260297706115876,3.1219413300870764,3.51397528140777,-3.6058734206340928,2.4107758645560025,-0.8758413908380822,4.957086241392229,-5.964275757492843,3.8466706671026403,4.6555173092109445,2.905962136257668,2.544617240268796,2.465626793330058,3.373377883678504,11.888799030960476,9.507380546572517,5.538452574503727,-1.8696119950055936,2.1513042497001504,3.586912562682883,2.846021996734612
GTEX-1GN2E-0726-SM-9MQLU,-3.7344062879464768,4.019566896573384,5.514657587659986,10.42264302123673,0.962078018166196,2.2463124909555052,0.4990224704021444,4.3665200660548,1.9326199957175147,5.58168043167549,9.315858544073432,4.042473592017357,2.65699569820926,3.402572607031454,-4.695945328697828,3.294284940510006,-0.9064429773962903,4.710396342636831,-6.382317615894393,5.095715221896193,3.9987181902709366,2.7579043227031983,2.456421358962352,1.3829885258717562,3.4553388486871994,11.490306030164657,9.011054288007088,6.151186422900051,-1.4654669421221713,2.5821199665525456,3.667626094717459,2.643140751174825
GTEX-1GN73-0126-SM-CNPPT,-3.8277491061093074,4.0271084070323395,5.519612804596855,11.398324557197235,0.922006048796055,2.930550828527011,-0.07770331599216337,4.822469506562595,2.3847124301642717,5.436873718136104,9.254590460933615,4.105734732765098,2.7185408799162007,3.816119849718103,-3.8346075698111894,3.2169384506726164,-0.8625334368606822,4.791259620353594,-5.956548334131737,4.924542039769745,4.3477988321622725,3.0874364755588983,2.4814323975968056,1.5025941813624286,3.4951605961576213,12.008481222259576,9.737055967962435,6.771816304278091,-2.2584749818225562,3.3500606370339465,4.051866586399163,2.8867930654725873
GTEX-1GPI6-0326-SM-9MQM6,-3.5233353855503307,4.041136027696633,4.845802830359647,10.686995415883263,0.4575394348409179,3.078743355522699,1.0121570572086653,4.3058587496381175,2.4184312258143907,5.5238645738747625,9.117666869418784,3.9020969315631806,2.856744130183953,3.244526294449507,-5.216307104769977,3.056915757044259,-0.8150181741060605,4.323762140415274,-6.243910627528301,5.074731164401523,4.266567618308788,2.917101934579,3.0383173079649324,1.3976912537947255,3.7591006355796166,11.449596818712235,8.661801152554233,6.225761864247491,-1.6151620730724594,3.3432542364492135,3.3955711134786086,2.855221372279528
GTEX-1GPI7-0426-SM-7RHHP,-3.313573218442086,3.9869823006211966,5.618166506412244,8.840093790674374,0.7438660262267583,2.687590975225913,-0.3987652598285286,4.7436224516852254,2.4641237900178012,6.802793842302309,8.927450515866816,4.3981431120849175,2.781445266158272,2.690323774134914,-4.4331653967492635,2.101460037841765,-0.9476787852065606,3.7212436357880954,-6.894040455888761,4.672607547593092,3.5920233190512585,2.6712243255286836,2.509111398434226,1.8164103100754196,3.2731208898501696,10.987300391353237,8.307513188990137,5.2852499644533175,-1.6728829194405603,2.12098490923272,3.285870774458951,2.2276748052150457
GTEX-1GTWX-0326-SM-9WYTP,-3.489994493185509,4.643185897385971,5.109771199673539,9.701737818608686,0.7105411322099545,2.596085244323415,0.6855821351287034,5.14129187797271,2.605562906026135,6.363007612713342,9.245923469283214,4.787655381714303,2.43273260141471,3.4106302180023436,-4.136444145615459,2.7763077314332434,-0.9794436115923163,4.551742624916689,-6.696883314071189,4.563980157111431,4.197073051868956,2.5826278511890344,2.722605142042319,1.350345124766728,3.4494319363453556,11.11908356149601,8.752924148413587,5.669547146183127,-1.8222561001239015,3.0400407231407707,3.8941727483526334,2.8527988358264875
GTEX-1GZ2Q-0426-SM-9WPOU,-3.327250670255451,4.351172271859176,4.466059402548955,11.418280650832816,1.0108232099964432,2.1985710290956786,0.25395401770617637,4.592349778344856,2.145259801905452,6.298892435257918,8.405715487998144,4.596296960656902,2.2788663194723964,3.4213130972974533,-4.10885865890503,2.828086425954175,-0.879072841359534,4.1436421598212565,-6.314810707117885,3.094723382997484,4.271075538805103,2.8662802091266495,3.067795077677976,1.4595016206900497,3.7971467674424635,11.945932638434666,7.769843775410085,6.417686368908916,-1.337045186577494,2.5482566249374354,3.1189114436065877,2.7805121073827013
GTEX-1GZ4H-1626-SM-7PC3F,-3.2530614660918618,4.780730303970176,5.256069834984257,9.32141974852769,0.8802844143080859,2.744458970242652,-0.3932437041432972,4.9226578544378725,3.0415814074766128,6.849313767703745,8.221857916325881,4.892543387829798,2.965529739195344,3.3928198743960962,-4.283917792298004,2.352379761204512,-0.8259474582824275,4.306863580009687,-6.6517689117212715,4.257363771729254,4.41569743351504,2.85589507940463,2.664365974954583,1.7642490717560175,2.9687299605221193,11.380392850736952,8.974218224538543,5.501596247827208,-1.306661462471321,2.323398319546201,3.4908270535926134,2.4824101938581626
GTEX-1GZ4I-0526-SM-9YFLX,-3.7281052349613084,5.653970143345842,5.543614239703807,11.491490203521746,0.5612543851509831,3.2540998605255114,-0.527654006499683,6.156025760879227,2.8979092890413587,6.405484896307166,8.508029876186539,3.95357324693292,2.9896278788588986,4.6186653994354465,-2.6164208805027416,3.837161604776633,-0.7418308707495017,4.953763120354414,-6.693560627125689,4.262326035914029,5.447077016894784,3.3942514139506548,3.478915000673784,1.5451781911738656,3.636576133916648,13.87798345433601,10.107222524727774,7.276734333086193,-1.9147623534184612,3.5637832862456644,3.720863882853017,3.558067212034098
GTEX-1GZHY-0126-SM-9WYUQ,-3.1487498210661053,3.6207016911998116,5.233359342533284,10.766192011303506,0.9845213742311246,2.5190559879233922,1.3952565230782075,4.325835116230525,2.4002621404215,4.786212576840157,8.867776266482837,4.00385325522169,2.6204905689962827,3.2739623086009417,-4.786678762022551,3.3129000440802066,-0.6482118847247289,4.1537615401178165,-6.037223360528927,4.463444707048169,3.7084895244872986,3.0529565650574795,2.7104588854363514,1.4287957440394456,3.602688697757241,10.191446594239423,8.643283662304924,5.7095590817402995,-1.7572163818633346,2.636306893149781,3.536557988698191,2.2939525430253136
GTEX-1H11D-0326-SM-9WG71,-3.261176063818928,3.918701003620272,4.895374240348023,10.609564866046759,0.8322435938595522,3.071602771625449,0.07933076507599345,4.70128403963153,2.785969705129263,6.435060858212883,8.372374710392286,4.53511320791729,2.9050052028740367,3.114054143665944,-4.764866700134608,2.62633080731728,-0.7253920031406181,3.8898825287395065,-6.912396768956545,3.0983341993724984,4.099501794238114,2.7991757911246875,3.319539321897232,1.4721511931345004,3.5800671520756238,10.852629307674091,8.388607579459045,5.656691337140618,-1.2013075284032795,2.6079319391686555,3.469591938014429,2.6884313224778866
GTEX-1H1CY-2726-SM-9MQLR,-2.993912071174561,4.245873902832327,5.158869428258822,10.707325915581738,0.6800724023779144,2.646175546309372,0.6455555424191454,4.762757857626734,3.048393105211348,5.318462214148964,8.166722902881821,3.7126701687109844,3.3084135132549,3.5269766587409572,-4.4133983934124394,3.4017099803386994,-0.8074726205276831,4.571424524180206,-6.0450518524079,4.917004287452072,4.366205720236877,3.334894987348379,2.853422064461139,1.6649551884122635,3.3174871140596585,10.778575793448562,9.062351806083475,5.551122120520383,-1.7009400824600556,2.914887825586868,3.703317585505535,2.568149243150283
GTEX-1H1DE-1726-SM-A9G3G,-3.444434593126988,4.896233681215946,4.45131902980093,9.95072141544152,0.3892295437006036,2.8776867314808707,-0.30606511105062123,4.992768415649119,2.576810433878691,6.585473509290424,8.609151705803455,3.8961509705940673,2.6908570879309552,3.1388996493880352,-3.9636826039824578,2.3213401937470026,-0.8326121099431855,3.966693030768155,-5.898716288043485,3.1567747590303825,3.8085345076901618,3.133798620025679,2.565696481968625,1.5151626381460963,3.5361108895396907,11.00246656245505,8.064911056708068,5.8497314980713515,-2.2366272454570777,2.763353724691503,3.5394399762893145,2.0746900277658096
GTEX-1H1DG-0326-SM-9QEHK,-3.7501204198192655,5.384054757048652,4.500502068705707,9.47967463605648,0.5147620947746746,2.8092511901950483,0.36742902250881904,5.482902314022026,2.3513173035574875,6.621153270718672,8.226998856640941,5.316939673012198,2.6106477546883258,3.9731086997082823,-3.553638257010879,2.757432548131716,-0.9545949788524948,4.869664370181312,-5.977183630766728,3.3078102184548155,5.719792304379197,3.2992020303852154,4.088051926057506,1.2654554250589025,3.6262225594199764,12.691871878251806,8.236760709178977,6.90580693159967,-1.9366681785640874,3.766463705537501,3.6451916545830674,2.9934338876671926
GTEX-1H1E6-2126-SM-9KNVM,-3.46931483211302,5.910137690267319,4.752497315596268,9.468742772833682,0.7639825131872672,3.3161346621517134,-0.10183168613690928,4.800317222881593,3.0145693803490836,7.454821409381366,8.481013354124384,4.5875930835716865,3.1369617153119336,4.322846931507373,-3.455081026311334,3.290808161566993,-0.6546887333260144,4.9483175685571545,-6.4450066420640315,4.2755322461810605,4.806829422945396,3.0394668699086,2.994562361810246,2.713270231941895,3.5868746529578495,12.244232470567535,9.21648360243318,6.14201624083521,-1.7534674754614026,2.6266947847126896,3.716174771531345,2.571367068647877
GTEX-1H1ZS-0626-SM-CNPPU,-2.586739198076869,4.257085694607181,2.4583498785340434,9.198853897936708,0.6732617996260802,2.779381007988147,1.9344000897086717,4.678887345061231,3.040002987613166,6.122558619545236,8.249398871399368,4.476516441018053,2.587803085355745,3.2332682747733856,-3.5437649302892726,1.7610665684131748,-0.7384165424646648,4.364323037576607,-6.019116549333718,3.3912018346827617,4.605525051104314,2.5898455069527158,3.1332430252465606,1.4582298703167365,3.9520406053359824,12.482663190222878,8.136975717022466,6.010566111910247,-1.740692898822343,2.673936370335471,3.020670955157711,2.9471604045649356
GTEX-1H23P-0526-SM-9WG6S,-3.6692697642920526,6.582305516809768,2.9433962461375134,8.571603496456833,0.2139473280057162,2.862632815074977,0.33002943386138217,5.573633393344626,2.829288616441931,6.6688675462164175,9.12197948817701,5.66628026602869,2.2768333559482805,4.092344999956968,-2.9023211106715925,2.237920789239176,-0.7272207699533088,5.251615304362277,-4.843163011539449,3.3717638671514107,6.298229432329791,2.949484562582131,3.9444039440257965,2.234657430930197,4.008244155521707,13.503819501598548,9.115495654251529,6.689107109722807,-1.347567930326247,2.562133842289913,4.263271433893629,2.6651422216507745
GTEX-1H2FU-0526-SM-ACKXO,-2.88397804091468,5.772421754245472,2.890302366825148,9.704614004666547,0.4278047380009633,3.4650708558181114,-0.607425523882216,4.937965492220942,3.206727113095939,6.536091038100858,7.713654550094336,4.153685238565635,2.9048819317621315,4.331892447350256,-2.1746206048536627,2.2866477898602313,-0.5106297107610697,4.589378181460372,-5.815880229454502,3.439588870534512,5.2649604399038745,3.5399123372835595,3.663407384018131,2.3310952181043167,3.6366590134637473,12.677798023037727,9.437958770471592,5.715102115354418,-0.846018985772194,3.206745417653988,2.894048116283308,2.7313846074526027
