permutation_id	density	edge_count	mean_degree
607	0.002788474306201036	273	1.2325056433408579
608	0.0027680459230054236	271	1.2234762979683973
609	0.0028293310725922595	277	1.2505643340857788
610	0.002339049875897572	229	1.0338600451467268
611	0.002655689815429558	260	1.1738148984198646
612	0.0029927581381571557	293	1.3227990970654628
613	0.002410549217082214	236	1.0654627539503385
614	0.002512691133060274	246	1.110609480812641
615	0.0023186214927019603	227	1.0248306997742664
616	0.002328835684299766	228	1.0293453724604966
617	0.002512691133060274	246	1.110609480812641
618	0.002339049875897572	229	1.0338600451467268
619	0.002594404665842722	254	1.146726862302483
620	0.00257397628264711	252	1.1376975169300225
621	0.0026659040070273637	261	1.1783295711060948
622	0.00247183436666905	242	1.09255079006772
