gene,log2FC,lfcSE,stat,pvalue,padj
C1QTNF3-AMACR,0.3003991653811846,0.551707219880874,0.5444901834818248,0.586104201749039,0.9902214277001209
AC138409.2,0.5716334399277772,0.4441129138475659,1.2871353705422321,0.1980471089537449,0.9344941372904791
AC138409.3,0.14798110040702014,1.1424352914725893,0.12953127543554244,0.8969372791841582,0.9964366119112271
RAI14,0.4209066854294488,0.22461938901483586,1.8738662199889093,0.06094886641462494,0.7421835964171158
RAD1,0.4221009394913293,0.44466113289692344,0.949264300977653,0.34248620524731654,0.9765388686573797
BRIX1,0.5123465967371675,0.4794462170221576,1.0686216275088252,0.28524019911288634,0.9582526274676394
DNAJC21,-0.2337922590924218,0.3692571385543126,-0.6331421513142507,0.5266408184273877,0.9902214277001209
PRLR,1.2084163924870217,0.7088324272767036,1.7047984064861326,0.08823202883319381,0.818323868515604
SPEF2,-0.3779855849624697,0.36109431290573346,-1.0467780063352752,0.2952019763977488,0.9623540568593023
AC137810.1,-0.6890369866694307,0.8392594645833221,-0.8210059174149745,0.4116428976336023,0.9843006129575051
IL7R,0.8986607674401799,0.9618187285471432,0.9343348603719066,0.35013118748300087,
UGT3A1,0.8100661507484235,1.4486644069138968,0.5591813720847294,0.5760379448504885,
LMBRD2,0.352650909205397,0.21801793433024524,1.6175316507274804,0.10576356932268884,0.8628916534472458
SKP2,-0.009435446103271307,0.3464113728885507,-0.02723769148972753,0.9782701533876237,0.9996307528164792
NADK2,-0.0784395834131122,0.22952207998851293,-0.3417517975483576,0.7325376876456439,0.9959332481407847
RANBP3L,-0.09054057917375923,0.4993257529821579,-0.18132567493868967,0.8561119543647251,0.9964138064944252
SLC1A3,0.44841774187049893,0.7193716305670217,0.6233464357178612,0.5330568891098861,0.9902214277001209
AC008957.2,-1.1094570595729834,2.3139983439801055,-0.4794545607429881,0.6316152865847502,
AC008957.1,-0.27970657351697104,1.168201436538865,-0.2394335127216439,0.8107694461983763,
AC026741.1,0.1503793861183982,0.8623294368220509,0.17438739731835257,0.8615610180523134,
NIPBL,-0.19839992656182565,0.1102261616845658,-1.7999350020876779,0.07187090201717929,0.7755344837634758
CPLANE1,-0.3738412868198355,0.1985901952917146,-1.8824760521066501,0.05977140842848495,0.7359001569213006
OFD1P17,-0.7356907269704268,0.8056485913874138,-0.9131657832399209,0.36115535677429567,0.9784303035411945
NUP155,-0.12839395136510623,0.268916011844382,-0.4774500056151585,0.6330417131043493,0.990355199561875
WDR70,-0.014418902029395204,0.2806097811124352,-0.0513841747505509,0.9590193948335052,0.9996307528164792
GDNF-AS1,-0.35982121243116993,0.9252030545077373,-0.3889105323183526,0.6973423306679181,0.9916093348558378
GDNF,-2.430825362424756,1.1203755578788401,-2.1696522610926423,0.030033199099234638,0.5915216838685208
AC034226.1,-0.3171188710531769,1.9008534388112024,-0.1668297326760256,0.8675040232335174,
LINC02119,-0.5534161214612714,1.0091882931259184,-0.5483774685367071,0.5834327441859086,0.9902214277001209
EGFLAM,-0.4465181304478556,0.2500114858199463,-1.785990467531679,0.07410080159051514,0.7805215291302676
AC010457.1,-0.24333616104304734,0.6209731424503577,-0.39186261757286917,0.6951597252976031,0.9916093348558378
LIFR,0.3204286841015455,0.2627538158674667,1.219501543845019,0.22265389026127125,0.9410621073810801
LIFR-AS1,-0.15088135744125908,0.34360239506254253,-0.4391161400775325,0.6605773847493683,0.990355199561875
OSMR-AS1,0.3688422026682914,0.46792902257046864,0.7882439106728947,0.43055404896176996,0.9861037953512967
OSMR,0.7087363965169141,0.2509111214572435,2.8246511848526668,0.004733211264919628,0.30389308355265016
RICTOR,-0.007385341855463841,0.24395552128114498,-0.030273313006729006,0.975849079950204,0.9996307528164792
FYB1,0.31978824893689123,0.4932954040751115,0.6482692648160142,0.5168108093813779,0.9902214277001209
DAB2,-0.03568218395621298,0.2899257563190204,-0.12307352202592867,0.9020488782162865,0.9966799907951228
LINC00603,1.388825891487347,0.9237791858459339,1.5034176053832118,0.13273138947097704,0.9002278653202193
TTC33,0.3204959782353881,0.21920955587311725,1.4620529518380003,0.14372669997891035,0.9099173694596687
PTGER4,0.6112064826769622,0.6544343253474102,0.9339462479332816,0.35033162085942027,0.9772948296034504
PRKAA1,0.37108961209776864,0.3365409837157787,1.1026580121105476,0.2701757071998817,0.9563225615895302
RPL37,-0.12110264011427646,0.5474633363129454,-0.2212068499963453,0.8249313758463173,0.9964138064944252
CARD6,0.6638228149138753,0.46017575121855653,1.4425419269834545,0.1491495526320616,0.9124430881574301
C6,-0.1262969148435824,0.5948010636808347,-0.21233471584938574,0.831845913529069,0.9964138064944252
PLCXD3,0.6769459081406077,0.4569651505452615,1.481395041466204,0.13850133529086475,0.9053989384176573
OXCT1,0.34751493821865004,0.2123557346216721,1.6364754115907176,0.10174012768149254,0.8529115040788343
C5orf51,0.551319814060991,0.4285860312467645,1.2863690691392617,0.1983142878866344,0.9344941372904791
FBXO4,1.680031655898146,0.3695419126524009,4.546254696360844,5.460894823580827e-06,0.004773059506019364
GHR,-0.3914146255715006,0.38351641606882986,-1.0205941888580154,0.3074467438135957,0.967147059894405
SERBP1P6,-2.5174596674326324,1.0720286798358658,-2.3483137296458065,0.018858629239597274,
SELENOP,0.5125425383448764,0.7015049239999757,0.7306328449162734,0.46500344446155173,0.9880524515390101
AC008875.3,0.7840920560804941,0.6799210168368087,1.153210500431829,0.2488239946259121,0.9483952842089656
AC025171.1,0.2312208736991938,0.2765627204067116,0.8360522103599564,0.40312553170456755,0.9841533258370131
AC025171.3,0.5546560141315351,0.5105568114216354,1.0863747221138942,0.27731324038085026,0.9571847823343556
AC025171.2,0.36096639534625086,0.3216761093293747,1.1221423813499485,0.261801906472089,0.9563225615895302
AC025171.4,0.6060347865239377,0.6374347796371989,0.9507400692332277,0.3417363422294005,0.9765388686573797
ZNF131,-0.024611313509388458,0.14829475619087737,-0.16596212935344823,0.868186753203388,0.9964138064944252
NIM1K,0.23957824407627218,0.662160560711291,0.36181291712529345,0.7174918387417223,0.9933405910444283
HMGCS1,-0.39121405292050054,0.36014338660616857,-1.0862730442092194,0.2773582091791196,0.9571847823343556
TMEM267,0.5568107189666385,0.3056367036230476,1.8218057987347374,0.0684844575908649,0.7648895472502925
AC114956.3,1.4893995555140682,0.9265551304996379,1.6074591856298077,0.1079536757677087,0.8690571738775374
C5orf34,-0.02601223351435474,0.5425619167031718,-0.0479433456598202,0.9617613942485872,0.9996307528164792
PAIP1,0.5436779774588104,0.45932533836345396,1.1836446458536327,0.23655375943118329,0.9446643277403809
NNT-AS1,0.5201882434596186,0.2635559891955655,1.9737295481212729,0.04841250345613949,0.6865948364616099
NNT,-0.10970242403613248,0.14786665246512343,-0.7419010453490008,0.45814729243586105,0.9880199420865312
LINC02224,-0.6417499383215473,0.921210245470354,-0.6966378646753769,0.4860294531749627,0.9882462398351648
MRPS30-DT,0.8365659528806416,0.45116671098430666,1.85422801042992,0.06370654635215305,0.7537920549248575
MRPS30,0.2141727468130207,0.6273584856434667,0.3413881404558492,0.7328114019809628,0.9959332481407847
HCN1,-0.4947597501983448,0.8666970340323323,-0.570856632445667,0.5680968302088579,0.9902214277001209
EMB,0.2975414497162778,0.6053167465814224,0.49154670079205354,0.6230398301643132,0.990355199561875
PARP8,0.3660115068138476,0.33984189045550106,1.0770052694894985,0.2814779115541296,0.9571847823343556
AC022433.1,-0.5491025900142656,0.9975527597533032,-0.5504496726068502,0.5820109868091761,0.9902214277001209
AC022126.1,0.21803308607810737,0.611606197075309,0.35649260442542613,0.7214716896051478,0.994296215388089
ITGA1,0.03013487697709384,0.20192682297870082,0.14923662212163097,0.8813669232738837,0.9964138064944252
MOCS2,0.6203347399158151,0.7605843332997703,0.8156028368669036,0.4147273264187915,0.9843006129575051
FST,-0.15029655971654216,0.6965171806292796,-0.2157829898477943,0.8291569081063522,0.9964138064944252
NDUFS4,0.15824281338935334,0.33508885784066705,0.4722413463971307,0.6367545306649018,0.990355199561875
ARL15,0.03563002346455591,0.44060634384811465,0.08086588847853324,0.9355486081410702,0.9979137751654604
LINC01033,0.6413115997435048,0.7639365767346606,0.8394827781184413,0.4011984494213461,0.9841533258370131
HSPB3,-0.7124674772876821,1.0999471179857037,-0.6477288459034285,0.5171603437366814,0.9902214277001209
SNX18,0.1584788038299498,0.6008252762954802,0.2637685365154502,0.7919582804168799,0.9964138064944252
GPX8,0.8088408544011243,0.6538018787679466,1.2371344908419963,0.21603715686912273,0.938026401907328
AC026704.1,-0.30573923459506525,0.81938964102838,-0.3731304611214578,0.7090513484555182,0.9933405910444283
DHX29,0.11095686003495311,0.2138344618926201,0.5188913847323244,0.6038364859386575,0.9902214277001209
MTREX,-0.25202699032621423,0.1690160461342073,-1.4911423861264157,0.1359241160758313,0.9032566322796208
PLPP1,0.04603911341255521,0.20001809994710992,0.2301747363100098,0.817955992342437,0.9964138064944252
SLC38A9,0.19836101465924555,0.39983540920823785,0.49610667312343354,0.6198191513485091,0.990355199561875
IL31RA,0.9935035147333164,1.0602923912534166,0.9370090014121991,0.3487539277126127,0.9772948296034504
IL6ST,0.4873900474226373,0.35224395593278446,1.3836718535935404,0.166458955729599,0.9259749876160202
AC008914.1,-0.2558274398858442,0.5310171638585851,-0.48176868338284734,0.6299702784381015,0.990355199561875
AC008892.1,0.02465689301377089,0.7199837821143531,0.0342464561373338,0.9726806216079523,0.9996307528164792
ANKRD55,0.35555971624213834,0.8729972631471624,0.4072861751712057,0.6837978154033895,0.990355199561875
RPL26P19,-0.7308690439174447,0.6834613015637307,-1.0693641940593375,0.28490559495130363,0.9579289471995411
C5orf67,1.1164410222216867,1.1477025073451033,0.9727616826456784,0.33067176066987514,0.9747836918219414
MAP3K1,0.0961432435367671,0.2453785175020594,0.39181605837177735,0.6951941290024797,0.9916093348558378
SETD9,1.1537980837210657,0.7782575917281004,1.482540094673651,0.13819664337304569,0.9045556625496773
MIER3,0.17605971904096623,0.4310731957563452,0.4084218661103675,0.6829639828114289,0.990355199561875
GPBP1,-0.02775829265675444,0.16344489384840405,-0.16983273079488428,0.8651416853836725,0.9964138064944252
AC025470.2,0.5514260314049415,1.0325427938501424,0.5340466610093572,0.5933092515107508,0.9902214277001209
AC008780.1,0.082541174534525,1.1955857155134333,0.06903827426465903,0.9449591537065939,0.9989430396136382
PLK2,0.6145918315940317,0.6057572242908971,1.014584402709314,0.3103039773983203,0.9673192017069536
RAB3C,1.4386335684832305,0.49081271722034264,2.9311252907845473,0.0033773653684810397,0.2631595969092029
PDE4D,-0.10203567206739175,0.5428942497652196,-0.18794760141872596,0.8509177270603041,0.9964138064944252
AC092343.1,0.053028674829216624,1.6435208631535152,0.03226528851448076,0.9742604905363378,
PART1,-0.47591740747345523,0.8481161107773603,-0.5611465239555964,0.5746976545362503,0.9902214277001209
ELOVL7,0.5447547134781379,0.4180583522827385,1.303059035906339,0.19255460738902552,0.9340666226304438
ERCC8,-0.36023174259395374,0.4006479124687557,-0.8991229740203532,0.36858716223545573,0.9796852191205545
NDUFAF2,0.1527850284760497,0.1647554703625368,0.927344191606223,0.35374785667718356,0.9772948296034504
SMIM15-AS1,-0.08445833481491836,0.9159488256791336,-0.09220857371840224,0.9265323262260845,0.9972772155044003
ZSWIM6,0.22697262630587686,0.3101542905838218,0.7318055342024539,0.46428727071915676,0.9880199420865312
KIF2A,0.160566809433713,0.17413747667332258,0.9220692323165574,0.3564924644846116,0.9772948296034504
DIMT1,0.12210159037830942,0.21812465243255078,0.5597789567415635,0.5756302187735827,0.9902214277001209
IPO11,0.41904219481919497,0.31136624385864176,1.345817676399878,0.17836132332243548,0.9319438035563508
RNF180,0.0173638334878039,0.27285778943089656,0.06363693528420024,0.949259321227869,0.9989430396136382
AC091862.1,0.31771050537536366,1.2544475005635,0.2532672792067006,0.8000616793816121,
RGS7BP,0.8721271694431327,0.38675678968357546,2.2549757178320315,0.024134852976274674,0.5481254469632296
SREK1IP1,0.2788246644188393,0.3202039579055583,0.870772073657742,0.38387861626910036,0.9841533258370131
CWC27,0.11333341443860202,0.15245710168861484,0.7433790435691164,0.457252228290973,0.9880199420865312
ADAMTS6,0.09444978091427174,0.4404849873646079,0.2144222473491286,0.8302177942157581,0.9964138064944252
PPWD1,0.2665096323995233,0.2684378604805616,0.9928168549787039,0.32079921446762805,0.971612115361327
TRIM23,0.18885544461888054,0.31512347123593565,0.5993061826787344,0.5489687257242011,0.9902214277001209
TRAPPC13,0.3905408784334564,0.232435390840473,1.6802126260604422,0.09291595362434919,0.829138969835316
SGTB,0.5037519031100129,0.46625018435135407,1.08043260896686,0.2799495813797065,0.9571847823343556
NLN,1.1172644387070076,0.42256121267945673,2.644029800138172,0.008192544305562488,0.3861809155338542
ERBIN,0.07220921713094036,0.14009656701791448,0.5154246008162842,0.6062563453030944,0.9902214277001209
AC025442.2,-0.31601664873383306,0.6806328463066068,-0.46429826366545357,0.6424340678224336,0.990355199561875
SREK1,-0.49560911883607556,0.20069723139521514,-2.4694367500272927,0.013532593944174293,0.4526551348747684
AC092353.1,-1.1904169970799685,1.3934064216991482,-0.8543214517616116,0.39292690440283573,
AC092353.2,0.11374895841354057,1.1501564459448617,0.09889868357873263,0.9212187141352376,0.9972772155044003
MAST4,-0.20331133586957556,0.13300786830125932,-1.5285662304509737,0.1263720129891938,0.8935766927932112
AC112206.2,0.42824884546736713,0.8584366365742492,0.4988706530238198,0.6178705096659161,0.990355199561875
AC079467.1,-1.7867998897869708,1.2094585401344145,-1.477355221774194,0.13958044259148283,0.9077002440621619
AC106798.1,-0.5247613909707483,0.9584759070733391,-0.5474956512710709,0.5840382573118217,0.9902214277001209
PIK3R1,-0.18522396627604737,0.24287086065613292,-0.7626438419810908,0.44567583053101756,0.9880199420865312
AC093523.1,0.5710943494053463,1.0506433166414004,0.5435663467892872,0.5867399232412032,0.9902214277001209
SLC30A5,0.2346108570666069,0.20326528079318312,1.1542101836137821,0.24841400851010798,0.9483661027549546
AC010273.2,-0.6118175567026973,0.8047243884820862,-0.7602821108190099,0.44708597267531935,0.9880199420865312
CENPH,0.8032796814396508,0.6781256137642538,1.1845588267646618,0.23619192429414182,0.9444235170986732
MRPS36,0.26463261910676433,0.6120639523818538,0.4323610597829581,0.6654790152321245,0.990355199561875
CDK7,0.5029758527654368,0.29612523745815417,1.6985241010959522,0.08940888783851389,0.8222263825332318
CCDC125,0.6098535998390376,0.3336514379723122,1.827816488804241,0.06757709772117103,0.7648895472502925
AK6,0.618876780733563,0.5639344643199566,1.097426775431895,0.2724548740546774,0.9563225615895302
RAD17,0.2123180971628508,0.2006231419535636,1.0582931515048954,0.289921814229966,0.958801685618943
MARVELD2,1.9341435933612354,0.8962705749430655,2.157990731185278,0.030928552443791692,0.5959206116801357
GTF2H2C,0.8068571066891734,0.4606500593315401,1.7515619293743767,0.07984916369166614,0.7986108147729177
AC131392.1,0.2359005089678138,0.8396734900286683,0.28094314250621355,0.7787540097305808,0.9964138064944252
SMN2,1.9509190221630388,0.9251919787182651,2.1086640038381947,0.03497359400010898,0.6202367388200672
GTF2H2B,0.5112156842794422,0.7683822838474373,0.6653142518066494,0.5058495169258344,0.9902214277001209
NAIP,-0.3400745123983737,0.3357758528703489,-1.0128021699335379,0.31115466404013237,0.967565586194277
GTF2H2,0.1664241873684738,0.40928282344426564,0.40662392320291624,0.6842842237674491,0.990355199561875
GUSBP9,-0.39848940495704593,0.506755062122848,-0.7863550554142146,0.43165950650459695,0.9861037953512967
AC146949.1,0.17806994830865575,1.4490889231905701,0.12288407250852866,0.902198898325072,
LINC02197,1.0234479129948355,1.098466535939435,0.9317060461196099,0.3514884609949377,0.9772948296034504
BDP1,-0.13698806244635583,0.1628618368292328,-0.841130525808777,0.4002748157091599,0.9841533258370131
MCCC2,0.1863869336458729,0.269609789505304,0.6913210903352829,0.4893637808807868,0.9893154824476574
MAP1B,-0.1598460113284497,0.2988626057563304,-0.5348478138438498,0.5927550970616233,0.9902214277001209
MRPS27,-0.049325161761926056,0.20731724254473222,-0.23792117412174876,0.8119422324328573,0.9964138064944252
PTCD2,0.32398196499682685,0.31571862128219885,1.0261731274546584,0.30480998564679584,0.9659823789194206
ZNF366,0.45228694338008824,0.23881903955300146,1.893847928651901,0.05824519779090871,0.7296527380328077
LINC02056,1.905631294834627,1.2706592733158868,1.499718559375662,0.13368732095329788,0.9023707534946541
AC035140.1,0.8562211546936432,1.5502778600620484,0.55230173683792,0.5807416408416368,
TNPO1,0.5619295383267777,0.1879709238322558,2.9894492556106202,0.002794808662150818,0.24242080950412986
FCHO2,0.016858425928692203,0.1766406029212129,0.09543913262236528,0.9239660345836848,0.9972772155044003
BTF3,0.36464919251387445,0.8160278832873167,0.4468587409598166,0.6549770556378551,0.990355199561875
ANKRA2,0.32458848136955903,0.24731274370985065,1.3124616083284772,0.1893644315177565,0.9329823484767057
UTP15,0.47744453395151093,0.556448887520782,0.8580204663158384,0.39088116234717085,0.9841533258370131
ARHGEF28,0.8262637360202482,0.4200929444220668,1.9668593509871046,0.049199427937419604,0.6897183401854576
LINC01331,-0.13831610316150456,1.060839661637006,-0.1303836085352105,0.8962629343781535,0.9964138064944252
ENC1,-0.344687766038749,0.5342061683557928,-0.6452335941751604,0.5187758188958866,0.9902214277001209
HEXB,0.052558547501820964,0.3345650364816324,0.15709515870079996,0.8751698530068791,0.9964138064944252
GFM2,0.08140170672606037,0.250214472622205,0.3253277313377774,0.7449330448315876,0.9961507761638594
NSA2,-0.2790021016785589,0.42594954021067905,-0.6550120973027969,0.5124599653534722,0.9902214277001209
FAM169A,1.01898654822131,0.8840621852505783,1.1526186338718796,0.24906695147615854,0.948653453112015
AC116337.3,0.08317470176443122,0.8936976261637262,0.0930680571699242,0.925849493950593,0.9972772155044003
GCNT4,0.4063289306828946,0.42642772445683885,0.9528670566634826,0.3406574333377007,0.9765388686573797
HMGCR,0.5588374108779952,0.3779516578290299,1.4785949454170424,0.1392486044533037,0.9068074814787057
CERT1,0.12893167977084882,0.17810961219657456,0.7238895092789859,0.4691335710154825,0.9882462398351648
POLK,0.04466234696854513,0.1602653106314472,0.2786775677941468,0.780492279087096,0.9964138064944252
ANKDD1B,-0.34776989794965923,0.8274609862300074,-0.4202855527172739,0.6742768627105937,0.990355199561875
POC5,0.7308656429023157,0.23790052981354204,3.0721480253749,0.002125243061469888,0.212386610955556
SV2C,-0.3710639811902678,0.7614019687547795,-0.4873430808133021,0.6260152227464353,0.990355199561875
AC113404.3,-0.3730459262223573,0.9530629355958246,-0.3914179350486869,0.6954883374496243,0.9916093348558378
HMGN2P4,0.2277356550278133,2.251119022719243,0.1011655326659359,0.9194190572561797,
IQGAP2,0.057084492180024086,0.47505891601356554,0.12016297401393054,0.9043540476578986,0.9966799907951228
F2R,0.05188843516613184,0.6778842391076565,0.07654468443525991,0.9389857651892959,0.9981479527641142
CRHBP,0.06741325760284,0.5833696671092949,0.11555838673766707,0.9080025444565106,0.9966799907951228
AC008581.2,0.26204427134847363,0.6290185555413826,0.41659227544239585,0.67697666037304,0.990355199561875
ZBED3,0.34203627866434166,0.5383404126708817,0.6353531531608199,0.5251981142976543,0.9902214277001209
AC022414.1,0.3552700036681959,0.7765004209032044,0.4575271231082597,0.6472922116300796,0.990355199561875
WDR41,0.15263513386891917,0.20373308341086482,0.7491916939238713,0.453741674725919,0.9880199420865312
TBCA,0.33387796679437165,0.3450165686367798,0.9677157480105412,0.3331863509986084,0.9747836918219414
AP3B1,0.33044839490565553,0.23951390986066037,1.37966264714186,0.16769053879903184,0.9259749876160202
SCAMP1,0.609984428458898,0.27810059188941927,2.1933949306423814,0.02827893725224088,0.5818745911789135
LHFPL2,0.10827974120617281,0.277733959173214,0.3898685689301758,0.6966337368287525,0.9916093348558378
ARSB,0.3856284711249717,0.38091214926917555,1.0123816524751046,0.3113556074760373,0.967565586194277
DMGDH,0.20855747849846926,0.6088361382448597,0.3425510829559074,0.7319362078723458,0.9959332481407847
BHMT2,1.0634588464892052,0.5883013841767085,1.8076769409228062,0.07065679549198019,0.7702893491189142
JMY,-0.1910927705026887,0.23712534583992184,-0.8058723955712911,0.42031642938694636,0.9851887974099405
HOMER1,-0.40068873211375955,0.37020217748780293,-1.082351094833744,0.2790965502445767,0.9571847823343556
TENT2,0.18470714040355132,0.2895735431721989,0.6378591717328012,0.5235653572011365,0.9902214277001209
CMYA5,-2.1687230902352503,0.4680917149667168,-4.633115735426881,3.6020303113614255e-06,0.0034481721594904163
AC008496.2,-2.8505551664722146,1.0061197564477562,-2.833216571093376,0.004608215342475794,0.30389308355265016
MTX3,0.09738046153828613,0.47251303941148376,0.20609052749014872,0.8367201979195963,0.9964138064944252
THBS4,-0.2774871763989873,0.5563073222127676,-0.4988019487057162,0.6179189146057608,0.990355199561875
AC012636.1,-0.4622456655116788,0.5666893496265302,-0.8156949937674253,0.41467460300530334,0.9843006129575051
SERINC5,0.20842911762288485,0.28609574288919,0.7285292521937776,0.46628966874057376,0.9882462398351648
AC010260.1,-1.391825840797333,1.1186947052638034,-1.2441516297952993,0.21344376212239302,
AC026410.3,-0.8871407638842839,3.3522706010586703,-0.2646387686018303,0.7912877515362834,
ZFYVE16,-0.067313911247825,0.1802090872468432,-0.3735322800654392,0.7087523249797782,0.9933405910444283
AC008771.1,0.14722028210415017,0.44624775769670044,0.3299070517777499,0.7414701949982067,0.9961507761638594
FAM151B,0.10432497428049049,0.7915704608679092,0.13179493101107442,0.8951464960450748,0.9964138064944252
DHFR,0.4265759140228332,0.5281379510931605,0.8076979000276154,0.4192645127962197,0.9849493495464282
MSH3,0.051832960077222476,0.1573252061304467,0.3294637989175429,0.7418051522100936,0.9961507761638594
RASGRF2,-0.08546739249186895,0.28939420422238615,-0.2953320807565005,0.7677402119597598,0.9961507761638594
CKMT2-AS1,-0.3945394711581988,0.38687270161511383,-1.0198172926419409,0.3078151203246713,0.967147059894405
CKMT2,-0.2773245762661973,0.4048522881735777,-0.6850018744300544,0.4933427381541864,0.9902214277001209
ZCCHC9,0.2938590709292978,0.38392985483973835,0.7653978121914008,0.4440346953481479,0.9880199420865312
SSBP2,0.2722827914079683,0.30310025273634394,0.898325847470729,0.3690118564045176,0.9796852191205545
ATG10,-0.06356716165897043,0.32809210310211423,-0.19374791730109397,0.8463732700922504,0.9964138064944252
RPS23,-0.3649593114799836,0.6071871593089864,-0.6010655954834884,0.5477962973471169,0.9902214277001209
ATP6AP1L,0.4045871804184736,0.4235666268949901,0.955191355334938,0.33948093665325063,0.9762190831593915
TMEM167A,0.11374904065484687,0.5482345805455824,0.2074824257558655,0.8356331162689656,0.9964138064944252
XRCC4,0.11429173932076615,0.28880649607986425,0.3957381183322165,0.6922982319548727,0.9914606892246364
VCAN,1.3445407519288015,0.6864718193929232,1.9586248319965083,0.0501567392870549,0.6970465601510889
VCAN-AS1,-0.09454880236672371,0.8451539891110625,-0.11187168679895913,0.9109251463119376,0.9966799907951228
HAPLN1,0.020230201077421836,1.2242408456627942,0.016524690504399375,0.9868158046018147,0.9996307528164792
EDIL3,0.9522553861633125,0.47897041968967324,1.9881298448039493,0.0467973313953246,0.6789474283897332
AC113383.1,0.9211812428600269,0.7518462143340058,1.2252256183480554,0.22049022462464518,0.9410621073810801
RPL5P17,-1.1144174769187616,1.065675209569365,-1.0457383890623608,0.29568183355045563,
COX7C,-0.07745672664766395,0.7726739907025283,-0.10024502905454212,0.9201497980163291,0.9972772155044003
AC109492.1,0.6944589407231322,0.9636671753170966,0.7206418964043464,0.47112986966509496,0.9882462398351648
RASA1,0.22034400623605738,0.17879801416023006,1.2323627153856185,0.2178136220516046,0.938026401907328
CCNH,0.2964217904620073,0.2754822625980888,1.0760104395340617,0.2819225875407432,0.9571847823343556
AC114971.1,0.4976487780854474,0.8791093824879986,0.5660828879758215,0.5713374353089187,0.9902214277001209
TMEM161B,0.11345560605762184,0.20773771684696,0.5461483248186674,0.5849639839216045,0.9902214277001209
TMEM161B-AS1,-0.35206428891364183,0.3205597445870977,-1.0982797898317647,0.2720823341468168,0.9563225615895302
LINC02060,0.9598340166101388,1.3037092329402058,0.7362331970645491,0.46158879266546704,
AC091826.2,0.45201357032154854,1.370138434466137,0.3299035768584011,0.7414728207339998,0.9961507761638594
MEF2C-AS2,-0.3853008916043871,0.6209830289118463,-0.6204692780083748,0.5349488743039161,0.9902214277001209
MEF2C,-0.024545638335570375,0.13823097699111334,-0.17756973776687102,0.8590608925625498,0.9964138064944252
MEF2C-AS1,0.3056103516044029,0.5319442932190798,0.5745157068139428,0.5656188748734479,0.9902214277001209
AC113167.1,-0.5187231834776824,0.5880532288067202,-0.8821024323432038,0.37772141699738204,0.9830830717113376
CETN3,0.47558380151592156,0.5514595416429131,0.8624092351345632,0.3884623603371873,0.9841533258370131
MBLAC2,1.339956611347481,0.5773119396207873,2.3210270208990376,0.020285385556239786,0.5163454257982217
POLR3G,0.7115790822551863,0.5034941785804459,1.4132816475880934,0.1575729279344621,0.9193681043146061
LYSMD3,0.3988868543108626,0.5240755300863866,0.7611247452158502,0.44658256166560606,0.9880199420865312
ADGRV1,-0.9439067925630633,0.7850296374211744,-1.2023836395066574,0.22921492492910212,0.9444235170986732
LUCAT1,1.1793840116149938,0.647815903975938,1.8205542722501606,0.0686746392489594,0.7648895472502925
ARRDC3,1.2183055641442566,0.5860821965835865,2.0787281566409144,0.03764234348827467,0.6337722203892678
ARRDC3-AS1,-0.3418641539000423,0.5997147293620348,-0.5700446181532192,0.5686474362763407,0.9902214277001209
AC093298.2,-0.5018071521666255,0.983732135386997,-0.5101054790379662,0.6099775668820344,0.9902214277001209
AC114316.1,-0.8803529255098188,0.8365462206470934,-1.0523661499885082,0.2926315927824069,0.9607950180622434
AC124854.1,-0.1677819226223284,1.0504992064205427,-0.1597163725558883,0.8731045030371603,0.9964138064944252
NR2F1-AS1,-0.041175858469358145,0.49914034255058926,-0.08249354932713109,0.9342542477438442,0.997829729331272
FAM172A,0.06867400544084576,0.2907142801457086,0.23622508466534817,0.8132580155061422,0.9964138064944252
AC106818.2,0.4012398120107258,0.901583667332398,0.4450389093647985,0.6562916357733803,0.990355199561875
KIAA0825,0.37184429567324656,0.5310315241250497,0.7002301723723712,0.4837835715696436,0.9882462398351648
SLF1,-0.10941548977022476,0.2360225117863768,-0.46358073618526846,0.6429481586450458,0.990355199561875
MCTP1,0.409057949381947,0.2874234359455567,1.4231892679044797,0.15468129588094373,0.9144278570645449
FAM81B,-1.5066964956426163,1.2822291329016047,-1.1750602579377183,0.23997060897157751,
TTC37,-0.18537708674002262,0.1276966170112882,-1.4516992781698794,0.14658524011990984,0.9111323670980135
ARSK,-0.2625193095424459,0.3639768269701909,-0.7212528108662967,0.4707539847389377,0.9882462398351648
RFESD,0.7674830424585684,0.5366799260157705,1.4300572934714453,0.1527005759993469,0.9124501169618461
SPATA9,1.7807155487362314,0.986447417964788,1.8051804042532305,0.07104645631600642,
RHOBTB3,-0.19008544318241066,0.2489973801843981,-0.7634033861787642,0.4452228611041025,0.9880199420865312
GLRX,0.36323350223701495,0.4984905119797322,0.7286668321819201,0.46620548628163894,0.9882462398351648
LINC01554,0.7905039577985715,1.0001531404619814,0.7903829181933372,0.4293041750341202,
ELL2,-0.12295287617643585,0.2932576929754626,-0.4192656462953337,0.6750220003808172,0.990355199561875
AC104123.1,0.3959387029735781,0.7765183381769366,0.5098897006130458,0.6101287379272837,0.9902214277001209
PCSK1,0.6569090785322158,1.5419642507772355,0.426020952302297,0.6700925786876692,
CAST,-0.10877786835186971,0.22710702727621926,-0.4789718295223356,0.6319586694385287,0.990355199561875
AC020900.1,0.431239480030103,0.9087665392977877,0.47453274453010313,0.6351200534616039,
ERAP1,0.0881696353876548,0.2966318311830757,0.29723592048770425,0.7662863998276823,0.9961507761638594
