gene,log2FC,lfcSE,stat,pvalue,padj
MIIP,1.0002224945222364,0.4916971235565854,2.0342248237844918,0.04192893278600377,0.6012239337540006
TNFRSF1B,-0.7162427049516383,0.6572440773372026,-1.0897666934534675,0.2758159290233967,0.8597080633102727
VPS13D,0.03204060211423686,0.230893790868666,0.13876770784391415,0.8896337124560044,0.9910897540269187
DHRS3,-0.2054472960267973,0.5834541970616001,-0.3521224066284444,0.7247464651073448,0.9728627244568734
LRRC38,-0.7836148726867123,0.8070703099228113,-0.9709375540795915,0.3315793758272316,0.8884003561751374
PDPN,1.1026370482032997,0.897224674763286,1.2289419575918454,0.21909356872443742,0.8321717439701393
PRDM2,0.5032861676877879,0.22171268583592188,2.269992651932619,0.023208028883566514,0.5171588636792792
KAZN,0.5682057349129318,0.3289897169798823,1.7271230849676606,0.08414556049198015,0.7061718584934688
KAZN-AS1,-0.15178238773918584,0.8641813848866605,-0.17563718727763672,0.8605789852448257,0.9872970995810677
FHAD1,0.6066838729644823,1.0142742039302886,0.5981458175842358,0.5497426408190271,0.9510088620753179
EFHD2,0.283872362528866,0.7462411667793651,0.3804029785089519,0.7036463039882832,0.9707797744019042
CASP9,-0.20225001967039824,0.3945729227827215,-0.5125795714618024,0.6082454461728056,0.962272339271262
DNAJC16,0.09165813232126231,0.447317679323915,0.20490612501566288,0.837645469685912,0.9845297922614645
AGMAT,-1.1717840360282052,1.0926147001796354,-1.072458603966754,0.28351409770690306,
AL121992.1,-1.0126387520146944,0.8870927013696226,-1.141525288677537,0.2536513945017115,
DDI2,0.12598853533700885,0.2955730163078335,0.4262518172693892,0.66992436325119,0.9665215739281182
PLEKHM2,0.5534530737907801,0.2739177899057619,2.020507955986316,0.04333072573106093,0.6066598648441711
AL450998.3,0.26933482333476355,1.4880659683987252,0.18099656134505163,0.8563702750884785,
SLC25A34,0.8310760750382291,0.6054897495521069,1.3725683641267141,0.1698865724111378,0.7968080592739843
FBLIM1,0.597739719876812,0.5813075255556263,1.0282676442309593,0.3038239466079743,0.8750042161599431
UQCRHL,-0.6173510913774167,0.7818249453955388,-0.7896282857348432,0.42974488413986855,0.9216836978587509
AL450998.1,-0.811079571963198,1.0486682955869877,-0.7734376784121233,0.43926339842810136,0.9219421825275665
AL450998.2,1.1032842179647164,0.4534725063040613,2.4329682673748363,0.014975613279389116,0.4605130164525519
SPEN,0.7116001486579455,0.2947365296536232,2.414360206704693,0.01576287042374342,0.46581872392665585
ZBTB17,0.6937028414634404,0.46034124598305853,1.506931754468445,0.1318281510199506,0.7568039741999303
HSPB7,-0.4950566204230125,0.8335628043831254,-0.5939044038671771,0.5525760533747106,0.9510088620753179
MT1XP1,1.1245395165171037,1.0226533251762826,1.099629257376402,0.2714936890070633,0.8568932288067429
FBXO42,0.15707290563301682,0.23336988251707533,0.6730641672304223,0.5009064691646854,0.9417512328620437
SZRD1,0.19581769430930746,0.49309105405892373,0.39712278837228204,0.6912769160477112,0.9694212565402092
SPATA21,1.1347833123197497,0.8512582904213009,1.3330657981117906,0.18251021204792606,0.8047530464723196
NECAP2,-0.0845287362244585,0.5277724469908617,-0.16016132844070602,0.8727539915206263,0.9882159363641824
LINC01772,0.2897159158682178,0.8501132570179042,0.34079684498099305,0.7332565257784656,
CROCCP3,-0.8323176065407563,0.47930162559998873,-1.736521559881761,0.08247165559260701,0.7001832036059807
NBPF1,-0.08652336227885066,0.32987770743299555,-0.2622892069674796,0.7930984824238487,0.978857302007678
